default,
うふふ❤ずりずりしてあげるねー❤,Ufufu.❤ I'll circle my titties around your dick; okay?❤
力の強いあなたたちと、\nおっぱいが大きいだけのわたしたちと、\nどっちが上なのかよくわかったでしょ？,Out of all you strong guys; and us who have big boobs; you know who is better; right?
男の子は筋肉ムキムキでも、\nおちんちんが弱いから、\nおっぱいにはかないませーん❤,Boys may be buff and muscular; but their dicks are weak; so against our boobs; they can't compete at all~❤
その証拠にカードマスターのあなたも、\nおっぱいひとつでモンスターにいいようにされて、\n逆にペットに堕ちちゃった❤,As proof of this. Even you; a card master; were pacified by a single monster with boobs; and became her pet~❤
これまでモンスターをあごで使ってきたんでしょ？\n立場がひっくり返っちゃったねー❤,Up until this point you've been the one ordering monsters around; right? Now the tables have turned.❤
おちんちんズリズリされてれば\nそれだけでいいんだもんね❤\n商人さんを守らなきゃとか、妹さん？を助けに行かなきゃとか、,Now; whenever your dick is being massaged by some big sexy boobs; you don't care what happens; huh? Protecting the merchant; saving your sister... All of those people you should be saving~
やりたいこともやらなきゃいけないことも、\nぜーんぶおっぱいに塗り替えられちゃったね❤\nくす❤くすくす❤,But now those things have been replaced by the urge to shoot your load between my boobs.❤ Kuhu~❤ Kuhuhu!❤
あう、あうううっ❤,Ahh; aooohhh~❤
ほらぁ、カードマスターとしての人生に、バイバイしちゃお？\nおっぱいにどぴゅどぴゅーって射精して、\n今日からキミはサキュバスのペットだよ❤,Hora; time to say "bye bye!" to your life as a card master; OK? From now on you're a succubus pet who ejaculates between boobies!❤
あっ、ああっ❤ご主人さまぁ❤,Ahh; ahhhh~❤ My M-Mistresss~❤
ほら、イケ、イケ❤人間やめろ❤\n射精して堕ちちゃえ❤\nスライムおっぱいに負けて、ぜーんぶ出しちゃえ❤びゅるるる～❤,Hora; cum; cum!❤ Your life as a human ends here~❤ Ejaculate and fall into bliss~❤ Submit to my slime boobs and shoot it all out~❤ Pew pew pewwww~❤
あっ、あぐっ❤❤あっ、ああっっ・・・❤,Ahh; aoouggh~❤❤ Ahh; ahhhhoohh...❤
うふふ❤死んじゃう一歩手前まで搾っちゃった。\nこの子、あんまりエナジーおいしいからつい食べ過ぎちゃう。,Ufufu~❤ I just managed to stop milking you before you passed out. Your energy is so delicious that I nearly ended up eating you right up!
あ、マスター。\nわたしねー、この子飼いたいんだけどいい？,Ah; Master! Can I um; keep this kid around?
え？邪魔になる？そんなこと言わないでよー、\nエナジーすっごくおいしいんだよー。,Eh? He'll just weigh us down? Don't say that! His energy tastes so good!
こうして主人公は、最初の戦闘でパイズリが得意な上級スライムに負け、気絶するまで精を搾られてしまった。,And so; the protagonist was defeated by an advanced level slime in his first battle; and was milked until exhaustion.
その後、彼女たちの隠れ家まで連れていかれた主人公は、すっかり快楽の虜となってしまい、逃げることも抵抗することもなく魔力を搾り取られ、良質なエナジータンクとして彼女たちに飼われることになった。,After that; the protagonist was taken to their hideout and became completely enthralled by pleasure. He was kept as a high-quality energy tank; milked of his magical power without resisting or trying to escape.
人間としての食事は行商人を襲って手にいれた果物などが与えられ、ときにはサキュバスの少女の命令にしたがって、行商人を襲う手伝いまでさせられた。,Being human; he was given food such as fruit they obtained from attacking merchants; and he even helped attach the merchants on occasion if the Succubus Girl ordered him to.
故郷の村を襲った憎いサキュバスの手先になって働く日々。ふと我に返り良心がズキズキと痛むこともあったが、そんな日も{自分}の与えるパイズリ快楽ですぐに何も考えられなくなった。,Every day; he worked as the pawn of the succubus who he hated that attacked his home village.\n\nThere were days where his sanity returned; but was quickly drowed by pleasure of the Busty Slime Girl's boobs and unable to think of anything else.
妹を探すはずだった冒険は、あっけなくスライムモンスターの手によってその幕を閉じた。その後、主人公の行方を知るものは誰もいなかったという・・・。,The adventure that was supposed to find her sister ended abruptly at the hands of a slime monster.\n\nNo one knew the whereabouts of the protagonist after that...
